x y z r g b label
-2.54098 43.99738 -1.49809 153 153 153 1
-2.09060 44.00268 -2.10117 143 143 143 1
-2.00579 44.00113 -2.19384 149 149 149 1
-1.82763 43.99832 -2.37180 141 141 141 1
-1.62369 43.99759 -2.51950 142 142 142 1
-1.30767 44.00135 -2.72478 142 142 142 1
-0.96828 44.00003 -2.88879 144 144 144 1
-0.85126 43.99810 -2.93471 146 146 146 1
-0.61100 43.99233 -3.00811 144 144 144 1
-0.49050 43.99846 -3.04386 138 138 138 1
-0.11916 44.00132 -3.10746 143 143 143 1
0.00525 44.00063 -3.12708 143 143 143 1
0.13123 44.00033 -3.12647 140 140 140 1
0.25677 43.99872 -3.13153 139 139 139 1
0.63075 43.99788 -3.11361 137 137 137 1
0.75358 44.00136 -3.09163 144 144 144 1
0.87634 44.00024 -3.07063 145 145 145 1
0.99804 44.00118 -3.04432 144 144 144 1
1.11743 44.00044 -3.00917 140 140 140 1
1.23400 43.99925 -2.96585 137 137 137 1
1.35526 44.00103 -2.93648 140 140 140 1
1.46789 43.99756 -2.88334 143 143 143 1
1.58415 44.00101 -2.83924 139 139 139 1
1.69208 43.99852 -2.77726 138 138 138 1
1.80065 44.00044 -2.71738 151 151 151 1
1.90846 44.00137 -2.65607 148 148 148 1
2.01639 44.00604 -2.59428 146 146 146 1
2.12040 44.00180 -2.52585 142 142 142 1
2.21741 44.00216 -2.44770 148 148 148 1
2.30876 44.00358 -2.36295 142 142 142 1
2.40127 43.99613 -2.27992 147 147 147 1
2.49410 44.00013 -2.19686 140 140 140 1
2.57664 44.00057 -2.10340 145 145 145 1
2.65586 43.99889 -2.00724 151 151 151 1
2.73777 43.99901 -1.91329 156 156 156 1
2.80774 43.99967 -1.80989 147 147 147 1
2.88694 43.99845 -1.71290 153 153 153 1
2.95009 44.00375 -1.60483 153 153 153 1
3.01486 43.99808 -1.49775 158 158 158 1
3.05885 44.00448 -1.37957 158 158 158 1
3.12190 44.00245 -1.27129 156 156 156 1
3.16977 43.99937 -1.15558 152 152 152 1
3.21931 44.00087 -1.04036 155 155 155 1
3.25366 44.00068 -0.91956 162 162 162 1
3.29440 43.99919 -0.80083 164 164 164 1
3.32028 43.99816 -0.67787 162 162 162 1
3.35351 43.99984 -0.55659 163 163 163 1
3.37332 43.99952 -0.43240 164 164 164 1
3.38613 44.00226 -0.30732 164 164 164 1
3.40566 44.00453 -0.18287 164 164 164 1
3.40663 44.00130 -0.05691 166 166 166 1
3.39497 44.40104 0.06938 168 168 168 1
3.40126 44.40236 0.19380 172 172 172 1
3.39306 44.40126 0.31796 174 174 174 1
3.38359 44.40058 0.44207 172 172 172 1
3.36771 44.40101 0.56556 177 177 177 1
3.34003 44.39798 0.68696 176 176 176 1
3.31664 44.40366 0.80907 166 166 166 1
3.27859 44.40373 0.92747 170 170 170 1
3.23766 44.39680 1.04451 174 174 174 1
3.20718 44.39842 1.16512 175 175 175 1
3.15292 44.40283 1.27693 176 176 176 1
3.11066 44.40261 1.39358 185 185 185 1
3.05791 44.40287 1.50573 172 172 172 1
2.99777 44.39675 1.61403 192 192 192 1
2.94189 44.40342 1.72490 184 184 184 1
2.87720 44.39611 1.83079 186 186 186 1
2.80265 44.40013 1.92993 183 183 183 1
2.73209 44.39815 2.03194 178 178 178 1
2.65038 44.39647 2.12516 187 187 187 1
2.57025 44.40446 2.21962 189 189 189 1
2.48873 44.39973 2.31321 196 196 196 1
2.39093 44.39685 2.39015 188 188 188 1
2.29805 44.39944 2.47160 184 184 184 1
2.20976 44.40225 2.55907 188 188 188 1
2.10457 44.40533 2.62514 196 196 196 1
2.00422 44.40172 2.69727 185 185 185 1
1.90476 44.40154 2.77153 190 190 190 1
1.79410 44.40370 2.82764 188 188 188 1
1.68323 44.39896 2.88255 194 194 194 1
1.57806 44.39647 2.94963 199 199 199 1
1.46267 44.40275 2.99568 194 194 194 1
1.34463 44.39587 3.03432 197 197 197 1
1.22815 44.40321 3.07682 193 193 193 1
1.10914 44.40041 3.11189 187 187 187 1
0.98959 44.39762 3.14554 190 190 190 1
0.86828 44.39915 3.17274 204 204 204 1
0.74679 44.39745 3.20086 194 194 194 1
0.62198 44.40213 3.20765 196 196 196 1
0.49848 44.40348 3.22427 200 200 200 1
0.37390 44.39943 3.22946 190 190 190 1
0.24920 44.39739 3.22835 198 198 198 1
0.12333 44.40283 3.23826 193 193 193 1
-0.00203 44.39837 3.22692 198 198 198 1
-0.12699 44.40525 3.21334 197 197 197 1
-0.25211 44.39974 3.20022 201 201 201 1
-0.37459 44.39875 3.17134 182 182 182 1
-0.49751 44.40093 3.14592 193 193 193 1
-0.61911 44.39850 3.11478 195 195 195 1
-0.73796 44.40011 3.07453 194 194 194 1
-0.85928 44.40462 3.04150 188 188 188 1
-0.97135 44.40242 2.98401 195 195 195 1
-1.08984 44.39880 2.94248 193 193 193 1
-1.20339 44.40060 2.88935 199 199 199 1
-1.31219 44.40195 2.82719 189 189 189 1
-1.42093 44.40028 2.76521 183 183 183 1
-1.52844 44.39575 2.70098 190 190 190 1
-1.63454 44.40261 2.63407 193 193 193 1
-1.72975 44.40008 2.55244 186 186 186 1
-1.82696 44.39534 2.47389 184 184 184 1
-1.92207 44.39931 2.39279 193 193 193 1
-2.00942 44.39612 2.30348 190 190 190 1
-2.09586 44.39934 2.21360 186 186 186 1
-2.18042 44.39909 2.12196 186 186 186 1
-2.26312 44.40041 2.02847 191 191 191 1
-2.33089 44.40057 1.92355 186 186 186 1
-2.40481 44.39721 1.82348 184 184 184 1
-2.48107 44.40175 1.72438 177 177 177 1
-2.54435 44.39722 1.61691 178 178 178 1
-2.59807 44.39906 1.50440 184 184 184 1
-2.64751 44.40269 1.39027 184 184 184 1
-2.70407 44.40322 1.27940 180 180 180 1
-2.75630 44.39842 1.16617 180 180 180 1
-2.79281 44.39869 1.04708 172 172 172 1
-2.83763 44.39809 0.93055 171 171 171 1
-2.85568 44.40058 0.80670 178 178 178 1
-2.88618 44.39858 0.68628 172 172 172 1
-2.91495 44.40306 0.56511 168 168 168 1
-2.92763 44.40163 0.44131 170 170 170 1
-2.94297 44.40086 0.31789 173 173 173 1
-2.95168 44.40078 0.19378 169 169 169 1
-2.94209 44.39961 0.06938 168 168 168 1
-2.94666 44.40045 -0.05619 168 168 168 1
-2.93593 44.40274 -0.18130 168 168 168 1
-2.92479 44.39675 -0.30630 170 170 170 1
-2.91752 44.39703 -0.43219 165 165 165 1
-2.89590 44.39869 -0.55623 162 162 162 1
-2.86406 44.39865 -0.67807 159 159 159 1
-2.83355 44.40285 -0.80006 165 165 165 1
-2.78987 44.39982 -0.91809 161 161 161 1
-2.75378 44.39936 -1.03850 151 151 151 1
-2.70304 44.39658 -1.15350 160 160 160 1
-2.65909 44.40078 -1.27138 149 149 149 1
-2.59191 44.40027 -1.37826 150 150 150 1
-2.54008 44.39890 -1.49272 150 150 150 1
-2.25823 44.39673 -1.90734 151 151 151 1
-2.18000 44.40248 -2.00538 151 151 151 1
-1.73729 44.39887 -2.45050 150 150 150 1
-1.20572 44.39837 -2.78607 141 141 141 1
-0.25279 44.39939 -3.10005 142 142 142 1
-0.12587 44.40027 -3.09955 142 142 142 1
0.49905 44.40128 -3.12728 136 136 136 1
0.62225 44.40289 -3.10557 140 140 140 1
0.74670 44.40153 -3.09584 139 139 139 1
0.86806 44.40396 -3.06691 139 139 139 1
0.99019 44.40062 -3.04304 147 147 147 1
1.10995 44.40009 -3.00942 140 140 140 1
1.22951 44.39811 -2.97523 141 141 141 1
1.34428 44.39884 -2.92716 135 135 135 1
1.46160 44.39933 -2.88638 144 144 144 1
1.57458 44.39945 -2.83485 142 142 142 1
1.68736 44.40057 -2.78281 137 137 137 1
1.79490 44.40621 -2.72058 150 150 150 1
1.90408 44.40282 -2.66124 146 146 146 1
2.01035 44.39988 -2.59653 143 143 143 1
2.11094 44.39734 -2.52321 152 152 152 1
2.20289 44.40560 -2.43884 146 146 146 1
2.30116 44.40146 -2.36288 145 145 145 1
2.39528 44.40085 -2.28157 148 148 148 1
2.48176 44.40076 -2.19203 151 151 151 1
2.56618 44.40177 -2.10065 157 157 157 1
2.65029 44.39901 -2.00887 156 156 156 1
2.72674 44.39810 -1.91045 151 151 151 1
2.80056 44.40501 -1.81005 149 149 149 1
2.87109 44.40024 -1.70723 160 160 160 1
2.94369 44.40215 -1.60538 155 155 155 1
2.98924 44.40059 -1.48746 155 155 155 1
3.06086 44.39828 -1.38424 154 154 154 1
3.12158 44.39616 -1.27439 159 159 159 1
3.16428 44.40604 -1.15616 152 152 152 1
3.20970 44.40111 -1.03931 163 163 163 1
3.23757 44.40109 -0.91645 164 164 164 1
3.28145 44.39734 -0.79894 155 155 155 1
3.31004 44.40406 -0.67683 160 160 160 1
3.33930 44.40492 -0.55483 165 165 165 1
3.36688 44.40077 -0.43210 161 161 161 1
3.37084 44.39663 -0.30589 166 166 166 1
3.38976 44.39687 -0.18167 166 166 166 1
3.38997 44.39896 -0.05597 169 169 169 1
3.39381 44.79710 0.07000 163 163 163 1
3.38255 44.80388 0.19400 170 170 170 1
3.38364 44.80533 0.31846 169 169 169 1
3.37064 44.80476 0.44209 168 168 168 1
3.35247 44.80043 0.56501 168 168 168 1
3.32407 44.79595 0.68597 170 170 170 1
3.30633 44.79976 0.80910 173 173 173 1
3.27578 44.80141 0.92951 178 178 178 1
3.23868 44.79704 1.04801 182 182 182 1
3.19503 44.79758 1.16415 175 175 175 1
3.15388 44.79615 1.28120 181 181 181 1
3.09947 44.79740 1.39265 178 178 178 1
3.03890 44.80298 1.50065 174 174 174 1
2.99128 44.80051 1.61539 181 181 181 1
2.93104 44.80208 1.72366 177 177 177 1
2.86612 44.80275 1.82922 185 185 185 1
2.79370 44.79888 1.92970 189 189 189 1
2.71351 44.79603 2.02405 181 181 181 1
2.64080 44.79940 2.12424 186 186 186 1
2.56175 44.79927 2.21956 188 188 188 1
2.47426 44.79557 2.30712 187 187 187 1
2.38505 44.79895 2.39278 188 188 188 1
2.28708 44.79852 2.46844 192 192 192 1
2.19550 44.80537 2.55141 191 191 191 1
2.09973 44.80199 2.62972 188 188 188 1
2.00261 44.80110 2.70703 191 191 191 1
1.89381 44.80188 2.76685 190 190 190 1
1.79077 44.80807 2.83608 191 191 191 1
1.67768 44.79684 2.88739 190 190 190 1
1.57023 44.79857 2.94997 191 191 191 1
1.45314 44.80071 2.99185 191 191 191 1
1.33807 44.80168 3.03800 195 195 195 1
1.22160 44.79955 3.08094 185 185 185 1
1.10057 44.80101 3.10938 185 185 185 1
0.98038 44.79802 3.13980 192 192 192 1
0.86218 44.79956 3.18136 194 194 194 1
0.73971 44.79886 3.20532 193 193 193 1
0.61518 44.79920 3.21574 201 201 201 1
0.49194 44.79475 3.23951 199 199 199 1
0.36616 44.80430 3.22883 193 193 193 1
0.24150 44.79990 3.23246 193 193 193 1
0.11615 44.80334 3.22551 197 197 197 1
-0.00922 44.80239 3.22083 193 193 193 1
-0.13443 44.79968 3.21142 200 200 200 1
-0.25943 44.79869 3.19816 192 192 192 1
-0.38275 44.79918 3.17397 199 199 199 1
-0.50605 44.79905 3.14974 190 190 190 1
-0.62762 44.79930 3.11799 193 193 193 1
-0.75010 44.80018 3.08854 187 187 187 1
-0.86874 44.80026 3.04659 196 196 196 1
-0.98390 44.79662 2.99605 195 195 195 1
-1.09545 44.80241 2.93828 195 195 195 1
-1.21230 44.79723 2.89206 190 190 190 1
-1.31909 44.80600 2.82610 192 192 192 1
-1.42811 44.80077 2.76472 191 191 191 1
-1.53557 44.79727 2.70048 185 185 185 1
-1.64479 44.79890 2.63794 190 190 190 1
-1.74521 44.80034 2.56264 186 186 186 1
-1.83879 44.79956 2.47910 193 193 193 1
-1.93016 44.80031 2.39360 184 184 184 1
-2.02149 44.79771 2.30825 191 191 191 1
-2.11401 44.79997 2.22366 186 186 186 1
-2.19129 44.79881 2.12508 181 181 181 1
-2.27132 44.79974 2.02929 184 184 184 1
-2.35130 44.80041 1.93321 185 185 185 1
-2.41321 44.80284 1.82438 184 184 184 1
-2.48698 44.80720 1.72373 187 187 187 1
-2.55578 44.79758 1.61946 178 178 178 1
-2.60623 44.79191 1.50511 184 184 184 1
-2.66417 44.80587 1.39489 180 180 180 1
-2.71793 44.79939 1.28245 179 179 179 1
-2.76428 44.80180 1.16679 181 181 181 1
-2.80595 44.80176 1.04937 174 174 174 1
-2.83800 44.80101 0.92902 176 176 176 1
-2.86593 44.79988 0.80786 181 181 181 1
-2.88043 44.79902 0.68417 169 169 169 1
-2.91896 44.79479 0.56510 168 168 168 1
-2.92779 44.79726 0.44100 172 172 172 1
-2.94326 44.79999 0.31790 164 164 164 1
-2.96600 44.79852 0.19465 172 172 172 1
-2.96022 44.79336 0.07000 162 162 162 1
-2.96184 44.79919 -0.05586 163 163 163 1
-2.94491 44.79970 -0.18078 167 167 167 1
-2.93536 44.80084 -0.30601 160 160 160 1
-2.92264 44.79704 -0.43116 166 166 166 1
-2.90043 44.79999 -0.55498 162 162 162 1
-2.85908 44.79976 -0.67439 162 162 162 1
-2.83588 44.80085 -0.79792 159 159 159 1
-2.79562 44.79998 -0.91683 165 165 165 1
-2.75782 44.79904 -1.03652 162 162 162 1
-2.72629 44.79979 -1.15931 159 159 159 1
-2.66872 44.79864 -1.27164 160 160 160 1
-2.61039 44.79974 -1.38312 164 164 164 1
-2.56051 44.80051 -1.49922 157 157 157 1
-2.33973 44.80102 -1.80539 148 148 148 1
-1.64777 44.79550 -2.53037 151 151 151 1
-1.43070 44.80050 -2.65879 147 147 147 1
-0.74931 44.79293 -2.97939 141 141 141 1
-0.62370 44.80255 -2.99777 143 143 143 1
-0.25892 44.80043 -3.08952 139 139 139 1
-0.13398 44.80394 -3.10243 145 145 145 1
-0.00944 44.80440 -3.11854 140 140 140 1
0.11599 44.80000 -3.12453 139 139 139 1
0.61455 44.80014 -3.10518 145 145 145 1
0.73831 44.79968 -3.09107 145 145 145 1
0.86071 44.79923 -3.06831 132 132 132 1
0.98234 44.79809 -3.04204 140 140 140 1
1.10192 44.79823 -3.00785 145 145 145 1
1.22172 44.80485 -2.97461 142 142 142 1
1.33845 44.80131 -2.93188 138 138 138 1
1.45405 44.79793 -2.88640 144 144 144 1
1.57218 44.79981 -2.84600 147 147 147 1
1.68582 44.80231 -2.79456 139 139 139 1
1.78664 44.80074 -2.71926 141 141 141 1
1.89856 44.80325 -2.66447 139 139 139 1
1.99614 44.80190 -2.58646 132 132 132 1
2.09824 44.80472 -2.51600 145 145 145 1
2.19622 44.79932 -2.43982 145 145 145 1
2.29847 44.79872 -2.36840 146 146 146 1
2.39210 44.79912 -2.28612 150 150 150 1
2.47942 44.80501 -2.19704 149 149 149 1
2.56246 44.79959 -2.10398 147 147 147 1
2.63721 44.80064 -2.00391 152 152 152 1
2.72639 44.80238 -1.91588 155 155 155 1
2.79215 44.79873 -1.80916 154 154 154 1
2.85426 44.79970 -1.70074 144 144 144 1
2.93791 44.79633 -1.60616 157 157 157 1
2.98912 44.80094 -1.49129 152 152 152 1
3.04900 44.80360 -1.38169 154 154 154 1
3.10862 44.80072 -1.27153 159 159 159 1
3.14589 44.79938 -1.15129 158 158 158 1
3.19663 44.80128 -1.03686 158 158 158 1
3.24034 44.80093 -0.91937 159 159 159 1
3.27176 44.79606 -0.79788 164 164 164 1
3.30177 44.80084 -0.67618 165 165 165 1
3.33123 44.80516 -0.55422 163 163 163 1
3.34860 44.80081 -0.42988 164 164 164 1
3.36823 44.80403 -0.30592 161 161 161 1
3.37970 44.80199 -0.18090 160 160 160 1
3.38632 44.79874 -0.05552 169 169 169 1
3.38164 45.20192 0.07063 170 170 170 1
3.37897 45.19998 0.19479 163 163 163 1
3.37308 45.20248 0.31887 173 173 173 1
3.36589 45.19701 0.44308 175 175 175 1
3.35313 45.20073 0.56698 171 171 171 1
3.32775 45.20337 0.68888 174 174 174 1
3.29225 45.20403 0.80822 175 175 175 1
3.26916 45.19910 0.93048 177 177 177 1
3.22889 45.19833 1.04800 179 179 179 1
3.19691 45.19974 1.16835 168 168 168 1
3.14690 45.19854 1.28217 176 176 176 1
3.09537 45.20143 1.39499 180 180 180 1
3.04006 45.20016 1.50585 173 173 173 1
2.98883 45.20204 1.61903 186 186 186 1
2.93151 45.19693 1.72937 179 179 179 1
2.85352 45.19676 1.82665 185 185 185 1
2.78820 45.19826 1.93202 184 184 184 1
2.71314 45.19893 2.03055 192 192 192 1
2.64188 45.19582 2.13247 186 186 186 1
2.54902 45.19711 2.21565 191 191 191 1
2.46816 45.19913 2.30947 188 188 188 1
2.37667 45.20091 2.39281 181 181 181 1
2.28202 45.20094 2.47230 193 193 193 1
2.18547 45.20096 2.54924 185 185 185 1
2.09832 45.20462 2.63918 196 196 196 1
1.99254 45.20651 2.70430 194 194 194 1
1.88413 45.19949 2.76446 188 188 188 1
1.77728 45.20340 2.82659 189 189 189 1
1.67063 45.20251 2.88953 185 185 185 1
1.55973 45.20228 2.94479 191 191 191 1
1.44881 45.20086 3.00092 184 184 184 1
1.33074 45.20387 3.03997 195 195 195 1
1.21259 45.19558 3.07792 194 194 194 1
1.09336 45.20151 3.11219 200 200 200 1
0.97480 45.20004 3.14978 193 193 193 1
0.85254 45.19862 3.17281 199 199 199 1
0.73015 45.19822 3.19496 193 193 193 1
0.60686 45.20208 3.21215 192 192 192 1
0.48286 45.20318 3.22415 190 190 190 1
0.35795 45.20266 3.21961 195 195 195 1
0.23368 45.20269 3.23696 201 201 201 1
0.10790 45.20024 3.23703 197 197 197 1
-0.01735 45.19620 3.22540 194 194 194 1
-0.14266 45.19686 3.21555 192 192 192 1
-0.26634 45.19804 3.19307 194 194 194 1
-0.39047 45.19880 3.17413 195 195 195 1
-0.51299 45.19902 3.14671 197 197 197 1
-0.63496 45.19854 3.11691 186 186 186 1
-0.75642 45.19877 3.08455 199 199 199 1
-0.87178 45.20163 3.03428 195 195 195 1
-0.99223 45.20077 2.99790 196 196 196 1
-1.10212 45.20037 2.93641 193 193 193 1
-1.22122 45.19857 2.89485 190 190 190 1
-1.32854 45.20005 2.82964 196 196 196 1
-1.43978 45.20066 2.77163 195 195 195 1
-1.54467 45.19887 2.70302 186 186 186 1
-1.64809 45.19759 2.63236 191 191 191 1
-1.74786 45.19903 2.55672 187 187 187 1
-1.84913 45.20255 2.48268 187 187 187 1
-1.94719 45.20091 2.40418 192 192 192 1
-2.03399 45.20235 2.31356 178 178 178 1
-2.12212 45.19722 2.22456 181 181 181 1
-2.19481 45.19842 2.12204 183 183 183 1
-2.27992 45.20599 2.03053 180 180 180 1
-2.35476 45.19837 1.93068 183 183 183 1
-2.42570 45.19619 1.82813 180 180 180 1
-2.49929 45.19756 1.72712 181 181 181 1
-2.55970 45.19897 1.61791 187 187 187 1
-2.61987 45.19785 1.50871 180 180 180 1
-2.67428 45.19741 1.39657 187 187 187 1
-2.71615 45.19643 1.27910 181 181 181 1
-2.77932 45.19684 1.17007 179 179 179 1
-2.81652 45.19757 1.05089 174 174 174 1
-2.84778 45.20130 0.93019 174 174 174 1
-2.87516 45.20135 0.80883 183 183 183 1
-2.90463 45.19928 0.68805 170 170 170 1
-2.93010 45.20028 0.56625 173 173 173 1
-2.94044 45.19937 0.44220 168 168 168 1
-2.95279 45.20294 0.31866 173 173 173 1
-2.96008 45.19964 0.19474 170 170 170 1
-2.96474 45.19623 0.07063 171 171 171 1
-2.96344 45.20149 -0.05499 164 164 164 1
-2.95640 45.19758 -0.18044 163 163 163 1
-2.94653 45.20291 -0.30578 165 165 165 1
-2.93409 45.19841 -0.43110 158 158 158 1
-2.90636 45.19593 -0.55397 157 157 157 1
-2.88163 45.19883 -0.67730 157 157 157 1
-2.84795 45.20030 -0.79849 167 167 167 1
-2.80443 45.19710 -0.91652 158 158 158 1
-2.76988 45.20049 -1.03746 157 157 157 1
-2.72119 45.20608 -1.15333 155 155 155 1
-2.67042 45.20356 -1.26820 150 150 150 1
-2.62033 45.20267 -1.38358 150 150 150 1
-2.55748 45.20106 -1.49251 150 150 150 1
-2.27960 45.20003 -1.91070 150 150 150 1
-2.11749 45.20525 -2.10279 148 148 148 1
-2.02988 45.19614 -2.19295 145 145 145 1
-1.84934 45.20107 -2.36829 150 150 150 1
-1.64313 45.19888 -2.51260 144 144 144 1
-1.10923 45.20609 -2.84239 138 138 138 1
-0.26681 45.20297 -3.08935 134 134 134 1
0.60682 45.19740 -3.10530 135 135 135 1
0.72992 45.20270 -3.08687 150 150 150 1
0.85313 45.20089 -3.06887 142 142 142 1
0.97433 45.19982 -3.04061 140 140 140 1
1.09456 45.20176 -3.00886 144 144 144 1
1.21363 45.20370 -2.97314 143 143 143 1
1.33468 45.20009 -2.94224 140 140 140 1
1.44361 45.19810 -2.87946 144 144 144 1
1.56200 45.20277 -2.84025 145 145 145 1
1.67123 45.19859 -2.78065 143 143 143 1
1.78303 45.19933 -2.72614 144 144 144 1
1.88583 45.20046 -2.65583 139 139 139 1
1.99412 45.19895 -2.59452 145 145 145 1
2.09063 45.19906 -2.51567 151 151 151 1
2.18665 45.19624 -2.43696 143 143 143 1
2.29033 45.19621 -2.36740 151 151 151 1
2.36940 45.19884 -2.26939 146 146 146 1
2.47196 45.19877 -2.19677 145 145 145 1
2.55690 45.20171 -2.10544 152 152 152 1
2.63306 45.20231 -2.00642 151 151 151 1
2.71345 45.20107 -1.91122 150 150 150 1
2.78869 45.19758 -1.81170 149 149 149 1
2.85478 45.19871 -1.70568 151 151 151 1
2.92467 45.20128 -1.60221 152 152 152 1
2.98648 45.20013 -1.49356 154 154 154 1
3.04258 45.19806 -1.38178 155 155 155 1
3.09046 45.19892 -1.26613 151 151 151 1
3.15544 45.19317 -1.15785 154 154 154 1
3.19294 45.19825 -1.03776 158 158 158 1
3.24029 45.20255 -0.92127 165 165 165 1
3.26608 45.20153 -0.79786 154 154 154 1
3.29794 45.20022 -0.67651 165 165 165 1
3.32818 45.19880 -0.55455 157 157 157 1
3.33576 45.20225 -0.42845 165 165 165 1
3.35680 45.19891 -0.30487 160 160 160 1
3.37209 45.19590 -0.18029 165 165 165 1
3.38547 45.20074 -0.05517 158 158 158 1
3.38267 45.60373 0.07125 167 167 167 1
3.37444 45.60021 0.19554 166 166 166 1
3.36399 45.60221 0.31939 169 169 169 1
3.35428 45.60193 0.44325 170 170 170 1
3.33481 45.59645 0.56594 177 177 177 1
3.30799 45.60490 0.68713 176 176 176 1
3.29491 45.60079 0.81136 174 174 174 1
3.26021 45.59968 0.93078 171 171 171 1
3.22342 45.59701 1.04939 179 179 179 1
3.18000 45.59787 1.16563 181 181 181 1
3.13607 45.60102 1.28155 184 184 184 1
3.09009 45.60188 1.39679 188 188 188 1
3.03581 45.59983 1.50831 183 183 183 1
2.97293 45.59859 1.61514 182 182 182 1
2.91433 45.59820 1.72428 185 185 185 1
2.84626 45.59672 1.82768 185 185 185 1
2.77397 45.59857 1.92802 191 191 191 1
2.70043 45.60016 2.02736 187 187 187 1
2.62532 45.59401 2.12569 181 181 181 1
2.54389 45.59633 2.21883 190 190 190 1
2.46519 45.60084 2.31503 184 184 184 1
2.36938 45.60218 2.39410 188 188 188 1
2.27836 45.59733 2.47791 190 190 190 1
2.18406 45.60326 2.55811 194 194 194 1
2.08559 45.60231 2.63320 189 189 189 1
1.98862 45.59912 2.71093 186 186 186 1
1.87988 45.60163 2.77110 197 197 197 1
1.77406 45.60036 2.83564 197 197 197 1
1.65984 45.59814 2.88458 195 195 195 1
1.55365 45.59478 2.94949 196 196 196 1
1.43806 45.60123 2.99480 191 191 191 1
1.32234 45.60542 3.03939 190 190 190 1
1.20433 45.60004 3.07762 190 190 190 1
1.08684 45.60076 3.11792 194 194 194 1
0.96589 45.59988 3.14645 188 188 188 1
0.84583 45.59748 3.17974 194 194 194 1
0.72237 45.60271 3.19671 190 190 190 1
0.59841 45.60390 3.20861 198 198 198 1
0.47438 45.59912 3.21798 198 198 198 1
0.35041 45.60343 3.23043 203 203 203 1
0.22574 45.59872 3.23141 200 200 200 1
0.10007 45.59628 3.23530 199 199 199 1
-0.02594 45.59809 3.23459 198 198 198 1
-0.15077 45.60068 3.21796 203 203 203 1
-0.27522 45.60283 3.19999 203 203 203 1
-0.39684 45.59825 3.16723 193 193 193 1
-0.52242 45.59661 3.15389 200 200 200 1
-0.64087 45.59505 3.11069 192 192 192 1
-0.76492 45.59983 3.08725 200 200 200 1
-0.88076 45.59995 3.03805 194 194 194 1
-1.00009 45.59647 2.99866 191 191 191 1
-1.11262 45.60548 2.94293 197 197 197 1
-1.22863 45.59811 2.89476 198 198 198 1
-1.34055 45.59785 2.83785 198 198 198 1
-1.45050 45.59975 2.77710 193 193 193 1
-1.55686 45.60261 2.71031 197 197 197 1
-1.65920 45.60358 2.63764 188 188 188 1
-1.75790 45.60111 2.56029 184 184 184 1
-1.85815 45.60051 2.48485 191 191 191 1
-1.94747 45.59836 2.39679 188 188 188 1
-2.03155 45.60324 2.30406 191 191 191 1
-2.12876 45.60101 2.22422 180 180 180 1
-2.21317 45.60481 2.13179 193 193 193 1
-2.29259 45.60279 2.03511 183 183 183 1
-2.37129 45.60009 1.93776 179 179 179 1
-2.43304 45.60139 1.82856 177 177 177 1
-2.49522 45.60302 1.72057 186 186 186 1
-2.56266 45.59895 1.61591 181 181 181 1
-2.61507 45.60171 1.50300 183 183 183 1
-2.67909 45.60045 1.39590 184 184 184 1
-2.73337 45.60333 1.28370 178 178 178 1
-2.78401 45.59948 1.16962 177 177 177 1
-2.81620 45.60274 1.04894 169 169 169 1
-2.85971 45.59852 0.93204 178 178 178 1
-2.88893 45.59956 0.81094 178 178 178 1
-2.91201 45.59907 0.68863 179 179 179 1
-2.93028 45.60082 0.56570 179 179 179 1
